Época	Error train	Array de pesos
9296	0.0327722447479	
9297	0.0327673126832	
9298	0.0327623820398	
9299	0.0327574528171	
9300	0.0327525250144	
9301	0.0327475986313	
9302	0.032742673667	
9303	0.032737750121	
9304	0.0327328279926	
9305	0.0327279072814	
9306	0.0327229879867	
9307	0.0327180701078	
9308	0.0327131536443	
9309	0.0327082385954	
9310	0.0327033249607	
9311	0.0326984127395	
9312	0.0326935019312	
9313	0.0326885925353	
9314	0.032683684551	
9315	0.0326787779779	
9316	0.0326738728154	
9317	0.0326689690628	
9318	0.0326640667196	
9319	0.0326591657852	
9320	0.0326542662589	
9321	0.0326493681402	
9322	0.0326444714285	
9323	0.0326395761232	
9324	0.0326346822238	
9325	0.0326297897295	
9326	0.0326248986399	
9327	0.0326200089543	
9328	0.0326151206722	
9329	0.032610233793	
9330	0.032605348316	
9331	0.0326004642408	
9332	0.0325955815666	
9333	0.032590700293	
9334	0.0325858204192	
9335	0.0325809419449	
9336	0.0325760648692	
9337	0.0325711891918	
9338	0.0325663149119	
9339	0.032561442029	
9340	0.0325565705425	
9341	0.0325517004519	
9342	0.0325468317565	
9343	0.0325419644558	
9344	0.0325370985491	
9345	0.0325322340359	
9346	0.0325273709156	
9347	0.0325225091877	
9348	0.0325176488515	
9349	0.0325127899064	
9350	0.032507932352	
9351	0.0325030761875	
9352	0.0324982214124	
9353	0.0324933680262	
9354	0.0324885160282	
9355	0.0324836654179	
9356	0.0324788161947	
9357	0.032473968358	
9358	0.0324691219072	
9359	0.0324642768418	
9360	0.0324594331611	
9361	0.0324545908646	
9362	0.0324497499518	
9363	0.032444910422	
9364	0.0324400722746	
9365	0.0324352355092	
9366	0.032430400125	
9367	0.0324255661216	
9368	0.0324207334983	
9369	0.0324159022546	
9370	0.0324110723899	
9371	0.0324062439036	
9372	0.0324014167952	
9373	0.0323965910641	
9374	0.0323917667096	
9375	0.0323869437313	
9376	0.0323821221285	
9377	0.0323773019008	
9378	0.0323724830474	
9379	0.0323676655678	
9380	0.0323628494615	
9381	0.0323580347279	
9382	0.0323532213665	
9383	0.0323484093765	
9384	0.0323435987576	
9385	0.032338789509	
9386	0.0323339816303	
9387	0.0323291751208	
9388	0.03232436998	
9389	0.0323195662074	
9390	0.0323147638023	
9391	0.0323099627641	
9392	0.0323051630924	
9393	0.0323003647865	
9394	0.032295567846	
9395	0.0322907722701	
9396	0.0322859780583	
9397	0.0322811852102	
9398	0.032276393725	
9399	0.0322716036023	
9400	0.0322668148414	
9401	0.0322620274419	
9402	0.0322572414031	
9403	0.0322524567245	
9404	0.0322476734055	
9405	0.0322428914455	
9406	0.032238110844	
9407	0.0322333316005	
9408	0.0322285537142	
9409	0.0322237771848	
9410	0.0322190020116	
9411	0.0322142281941	
9412	0.0322094557316	
9413	0.0322046846237	
9414	0.0321999148698	
9415	0.0321951464693	
9416	0.0321903794217	
9417	0.0321856137263	
9418	0.0321808493827	
9419	0.0321760863902	
9420	0.0321713247483	
9421	0.0321665644565	
9422	0.0321618055142	
9423	0.0321570479208	
9424	0.0321522916758	
9425	0.0321475367786	
9426	0.0321427832287	
9427	0.0321380310254	
9428	0.0321332801683	
9429	0.0321285306568	
9430	0.0321237824903	
9431	0.0321190356682	
9432	0.0321142901901	
9433	0.0321095460553	
9434	0.0321048032633	
9435	0.0321000618136	
9436	0.0320953217055	
9437	0.0320905829386	
9438	0.0320858455122	
9439	0.0320811094259	
9440	0.032076374679	
9441	0.0320716412711	
9442	0.0320669092015	
9443	0.0320621784697	
9444	0.0320574490752	
9445	0.0320527210173	
9446	0.0320479942957	
9447	0.0320432689096	
9448	0.0320385448585	
9449	0.032033822142	
9450	0.0320291007594	
9451	0.0320243807101	
9452	0.0320196619938	
9453	0.0320149446097	
9454	0.0320102285573	
9455	0.0320055138361	
9456	0.0320008004456	
9457	0.0319960883852	
9458	0.0319913776543	
9459	0.0319866682524	
9460	0.0319819601789	
9461	0.0319772534334	
9462	0.0319725480152	
9463	0.0319678439237	
9464	0.0319631411586	
9465	0.0319584397191	
9466	0.0319537396049	
9467	0.0319490408152	
9468	0.0319443433496	
9469	0.0319396472075	
9470	0.0319349523884	
9471	0.0319302588917	
9472	0.0319255667169	
9473	0.0319208758635	
9474	0.0319161863309	
9475	0.0319114981185	
9476	0.0319068112258	
9477	0.0319021256523	
9478	0.0318974413974	
9479	0.0318927584606	
9480	0.0318880768414	
9481	0.0318833965391	
9482	0.0318787175533	
9483	0.0318740398835	
9484	0.031869363529	
9485	0.0318646884893	
9486	0.0318600147639	
9487	0.0318553423523	
9488	0.0318506712539	
9489	0.0318460014681	
9490	0.0318413329945	
9491	0.0318366658325	
9492	0.0318319999815	
9493	0.0318273354411	
9494	0.0318226722106	
9495	0.0318180102896	
9496	0.0318133496774	
9497	0.0318086903737	
9498	0.0318040323777	
9499	0.0317993756891	
9500	0.0317947203072	
9501	0.0317900662315	
9502	0.0317854134615	
9503	0.0317807619966	
9504	0.0317761118364	
9505	0.0317714629802	
9506	0.0317668154276	
9507	0.031762169178	
9508	0.0317575242308	
9509	0.0317528805856	
9510	0.0317482382418	
9511	0.0317435971989	
9512	0.0317389574563	
9513	0.0317343190135	
9514	0.0317296818699	
9515	0.0317250460251	
9516	0.0317204114786	
9517	0.0317157782297	
9518	0.0317111462779	
9519	0.0317065156227	
9520	0.0317018862637	
9521	0.0316972582002	
9522	0.0316926314317	
9523	0.0316880059576	
9524	0.0316833817776	
9525	0.031678758891	
9526	0.0316741372973	
9527	0.0316695169959	
9528	0.0316648979865	
9529	0.0316602802683	
9530	0.0316556638409	
9531	0.0316510487038	
9532	0.0316464348564	
9533	0.0316418222982	
9534	0.0316372110287	
9535	0.0316326010473	
9536	0.0316279923536	
9537	0.031623384947	
9538	0.0316187788269	
9539	0.0316141739929	
9540	0.0316095704444	
9541	0.0316049681809	
9542	0.0316003672019	
9543	0.0315957675069	
9544	0.0315911690952	
9545	0.0315865719665	
9546	0.0315819761202	
9547	0.0315773815557	
9548	0.0315727882725	
9549	0.0315681962702	
9550	0.0315636055481	
9551	0.0315590161058	
9552	0.0315544279427	
9553	0.0315498410584	
9554	0.0315452554522	
9555	0.0315406711238	
9556	0.0315360880725	
9557	0.0315315062978	
9558	0.0315269257993	
9559	0.0315223465763	
9560	0.0315177686285	
9561	0.0315131919551	
9562	0.0315086165559	
9563	0.0315040424301	
9564	0.0314994695774	
9565	0.0314948979971	
9566	0.0314903276888	
9567	0.031485758652	
9568	0.031481190886	
9569	0.0314766243905	
9570	0.0314720591649	
9571	0.0314674952087	
9572	0.0314629325213	
9573	0.0314583711023	
9574	0.0314538109511	
9575	0.0314492520673	
9576	0.0314446944502	
9577	0.0314401380994	
9578	0.0314355830144	
9579	0.0314310291947	
9580	0.0314264766397	
9581	0.0314219253489	
9582	0.0314173753218	
9583	0.031412826558	
9584	0.0314082790568	
9585	0.0314037328178	
9586	0.0313991878405	
9587	0.0313946441243	
9588	0.0313901016688	
9589	0.0313855604734	
9590	0.0313810205376	
9591	0.0313764818609	
9592	0.0313719444428	
9593	0.0313674082828	
9594	0.0313628733804	
9595	0.031358339735	
9596	0.0313538073462	
9597	0.0313492762134	
9598	0.0313447463362	
9599	0.031340217714	
9600	0.0313356903463	
9601	0.0313311642326	
9602	0.0313266393724	
9603	0.0313221157653	
9604	0.0313175934106	
9605	0.0313130723078	
9606	0.0313085524566	
9607	0.0313040338563	
9608	0.0312995165065	
9609	0.0312950004066	
9610	0.0312904855562	
9611	0.0312859719547	
9612	0.0312814596016	
9613	0.0312769484965	
9614	0.0312724386388	
9615	0.031267930028	
9616	0.0312634226637	
9617	0.0312589165452	
9618	0.0312544116722	
9619	0.031249908044	
9620	0.0312454056603	
9621	0.0312409045204	
9622	0.031236404624	
9623	0.0312319059704	
9624	0.0312274085593	
9625	0.03122291239	
9626	0.0312184174621	
9627	0.0312139237751	
9628	0.0312094313284	
9629	0.0312049401217	
9630	0.0312004501543	
9631	0.0311959614258	
9632	0.0311914739357	
9633	0.0311869876835	
9634	0.0311825026687	
9635	0.0311780188907	
9636	0.0311735363492	
9637	0.0311690550435	
9638	0.0311645749732	
9639	0.0311600961378	
9640	0.0311556185367	
9641	0.0311511421696	
9642	0.0311466670359	
9643	0.031142193135	
9644	0.0311377204666	
9645	0.03113324903	
9646	0.0311287788249	
9647	0.0311243098507	
9648	0.0311198421069	
9649	0.031115375593	
9650	0.0311109103085	
9651	0.031106446253	
9652	0.0311019834259	
9653	0.0310975218267	
9654	0.031093061455	
9655	0.0310886023102	
9656	0.0310841443919	
9657	0.0310796876996	
9658	0.0310752322327	
9659	0.0310707779908	
9660	0.0310663249734	
9661	0.0310618731799	
9662	0.03105742261	
9663	0.0310529732631	
9664	0.0310485251387	
9665	0.0310440782363	
9666	0.0310396325555	
9667	0.0310351880957	
9668	0.0310307448564	
9669	0.0310263028372	
9670	0.0310218620376	
9671	0.031017422457	
9672	0.0310129840951	
9673	0.0310085469512	
9674	0.031004111025	
9675	0.0309996763158	
9676	0.0309952428234	
9677	0.030990810547	
9678	0.0309863794863	
9679	0.0309819496408	
9680	0.03097752101	
9681	0.0309730935933	
9682	0.0309686673904	
9683	0.0309642424007	
9684	0.0309598186237	
9685	0.030955396059	
9686	0.030950974706	
9687	0.0309465545643	
9688	0.0309421356334	
9689	0.0309377179128	
9690	0.0309333014021	
9691	0.0309288861006	
9692	0.030924472008	
9693	0.0309200591238	
9694	0.0309156474475	
9695	0.0309112369785	
9696	0.0309068277165	
9697	0.0309024196609	
9698	0.0308980128112	
9699	0.030893607167	
9700	0.0308892027278	
9701	0.0308847994931	
9702	0.0308803974624	
9703	0.0308759966353	
9704	0.0308715970112	
9705	0.0308671985897	
9706	0.0308628013702	
9707	0.0308584053524	
9708	0.0308540105357	
9709	0.0308496169197	
9710	0.0308452245038	
9711	0.0308408332877	
9712	0.0308364432707	
9713	0.0308320544525	
9714	0.0308276668325	
9715	0.0308232804103	
9716	0.0308188951854	
9717	0.0308145111573	
9718	0.0308101283255	
9719	0.0308057466897	
9720	0.0308013662492	
9721	0.0307969870036	
9722	0.0307926089524	
9723	0.0307882320952	
9724	0.0307838564315	
9725	0.0307794819607	
9726	0.0307751086825	
9727	0.0307707365964	
9728	0.0307663657018	
9729	0.0307619959983	
9730	0.0307576274854	
9731	0.0307532601627	
9732	0.0307488940297	
9733	0.0307445290858	
9734	0.0307401653307	
9735	0.0307358027638	
9736	0.0307314413847	
9737	0.0307270811929	
9738	0.030722722188	
9739	0.0307183643694	
9740	0.0307140077367	
9741	0.0307096522894	
9742	0.030705298027	
9743	0.0307009449491	
9744	0.0306965930553	
9745	0.0306922423449	
9746	0.0306878928176	
9747	0.0306835444729	
9748	0.0306791973103	
9749	0.0306748513293	
9750	0.0306705065295	
9751	0.0306661629105	
9752	0.0306618204716	
9753	0.0306574792125	
9754	0.0306531391327	
9755	0.0306488002318	
9756	0.0306444625092	
9757	0.0306401259645	
9758	0.0306357905972	
9759	0.0306314564069	
9760	0.030627123393	
9761	0.0306227915552	
9762	0.0306184608929	
9763	0.0306141314057	
9764	0.0306098030931	
9765	0.0306054759547	
9766	0.03060114999	
9767	0.0305968251985	
9768	0.0305925015797	
9769	0.0305881791332	
9770	0.0305838578586	
9771	0.0305795377553	
9772	0.0305752188229	
9773	0.0305709010609	
9774	0.0305665844689	
9775	0.0305622690464	
9776	0.030557954793	
9777	0.0305536417081	
9778	0.0305493297913	
9779	0.0305450190422	
9780	0.0305407094602	
9781	0.030536401045	
9782	0.030532093796	
9783	0.0305277877128	
9784	0.030523482795	
9785	0.030519179042	
9786	0.0305148764535	
9787	0.0305105750289	
9788	0.0305062747678	
9789	0.0305019756697	
9790	0.0304976777342	
9791	0.0304933809608	
9792	0.030489085349	
9793	0.0304847908984	
9794	0.0304804976086	
9795	0.030476205479	
9796	0.0304719145093	
9797	0.0304676246989	
9798	0.0304633360474	
9799	0.0304590485543	
9800	0.0304547622192	
9801	0.0304504770416	
9802	0.0304461930211	
9803	0.0304419101572	
9804	0.0304376284495	
9805	0.0304333478974	
9806	0.0304290685006	
9807	0.0304247902585	
9808	0.0304205131708	
9809	0.0304162372369	
9810	0.0304119624565	
9811	0.030407688829	
9812	0.030403416354	
9813	0.030399145031	
9814	0.0303948748596	
9815	0.0303906058394	
9816	0.0303863379699	
9817	0.0303820712505	
9818	0.030377805681	
9819	0.0303735412608	
9820	0.0303692779894	
9821	0.0303650158665	
9822	0.0303607548915	
9823	0.030356495064	
9824	0.0303522363836	
9825	0.0303479788497	
9826	0.0303437224621	
9827	0.0303394672201	
9828	0.0303352131234	
9829	0.0303309601715	
9830	0.0303267083639	
9831	0.0303224577002	
9832	0.03031820818	
9833	0.0303139598027	
9834	0.030309712568	
9835	0.0303054664754	
9836	0.0303012215245	
9837	0.0302969777147	
9838	0.0302927350457	
9839	0.030288493517	
9840	0.0302842531281	
9841	0.0302800138786	
9842	0.0302757757681	
9843	0.0302715387961	
9844	0.0302673029621	
9845	0.0302630682658	
9846	0.0302588347066	
9847	0.0302546022841	
9848	0.0302503709979	
9849	0.0302461408476	
9850	0.0302419118326	
9851	0.0302376839525	
9852	0.0302334572069	
9853	0.0302292315953	
9854	0.0302250071174	
9855	0.0302207837725	
9856	0.0302165615604	
9857	0.0302123404806	
9858	0.0302081205325	
9859	0.0302039017158	
9860	0.0301996840301	
9861	0.0301954674748	
9862	0.0301912520495	
9863	0.0301870377539	
9864	0.0301828245874	
9865	0.0301786125496	
9866	0.0301744016401	
9867	0.0301701918584	
9868	0.030165983204	
9869	0.0301617756767	
9870	0.0301575692758	
9871	0.0301533640009	
9872	0.0301491598517	
9873	0.0301449568276	
9874	0.0301407549283	
9875	0.0301365541533	
9876	0.0301323545021	
9877	0.0301281559743	
9878	0.0301239585695	
9879	0.0301197622872	
9880	0.030115567127	
9881	0.0301113730885	
9882	0.0301071801712	
9883	0.0301029883746	
9884	0.0300987976984	
9885	0.0300946081421	
9886	0.0300904197052	
9887	0.0300862323874	
9888	0.0300820461881	
9889	0.030077861107	
9890	0.0300736771436	
9891	0.0300694942974	
9892	0.0300653125681	
9893	0.0300611319552	
9894	0.0300569524582	
9895	0.0300527740768	
9896	0.0300485968105	
9897	0.0300444206588	
9898	0.0300402456213	
9899	0.0300360716976	
9900	0.0300318988873	
9901	0.0300277271898	
9902	0.0300235566049	
9903	0.030019387132	
9904	0.0300152187707	
9905	0.0300110515205	
9906	0.0300068853811	
9907	0.030002720352	
9908	0.0299985564328	
9909	0.0299943936231	
9910	0.0299902319223	
9911	0.0299860713301	
9912	0.0299819118461	
9913	0.0299777534697	
9914	0.0299735962007	
9915	0.0299694400385	
9916	0.0299652849827	
9917	0.0299611310329	
9918	0.0299569781886	
9919	0.0299528264495	
9920	0.0299486758151	
9921	0.0299445262849	
9922	0.0299403778585	
9923	0.0299362305356	
9924	0.0299320843156	
9925	0.0299279391982	
9926	0.0299237951829	
9927	0.0299196522692	
9928	0.0299155104568	
9929	0.0299113697453	
9930	0.0299072301341	
9931	0.0299030916229	
9932	0.0298989542113	
9933	0.0298948178988	
9934	0.0298906826849	
9935	0.0298865485693	
9936	0.0298824155516	
9937	0.0298782836312	
9938	0.0298741528078	
9939	0.029870023081	
9940	0.0298658944503	
9941	0.0298617669153	
9942	0.0298576404756	
9943	0.0298535151307	
9944	0.0298493908803	
9945	0.0298452677238	
9946	0.0298411456609	
9947	0.0298370246912	
9948	0.0298329048141	
9949	0.0298287860294	
9950	0.0298246683366	
9951	0.0298205517352	
9952	0.0298164362248	
9953	0.0298123218051	
9954	0.0298082084755	
9955	0.0298040962356	
9956	0.0297999850852	
9957	0.0297958750236	
9958	0.0297917660505	
9959	0.0297876581655	
9960	0.0297835513681	
9961	0.0297794456579	
9962	0.0297753410346	
9963	0.0297712374976	
9964	0.0297671350466	
9965	0.0297630336811	
9966	0.0297589334008	
9967	0.0297548342051	
9968	0.0297507360937	
9969	0.0297466390662	
9970	0.0297425431221	
9971	0.0297384482611	
9972	0.0297343544826	
9973	0.0297302617863	
9974	0.0297261701718	
9975	0.0297220796386	
9976	0.0297179901863	
9977	0.0297139018146	
9978	0.0297098145229	
9979	0.0297057283109	
9980	0.0297016431781	
9981	0.0296975591242	
9982	0.0296934761487	
9983	0.0296893942512	
9984	0.0296853134313	
9985	0.0296812336886	
9986	0.0296771550226	
9987	0.0296730774329	
9988	0.0296690009191	
9989	0.0296649254809	
9990	0.0296608511177	
9991	0.0296567778292	
9992	0.029652705615	
9993	0.0296486344746	
9994	0.0296445644076	
9995	0.0296404954137	
9996	0.0296364274923	
9997	0.0296323606431	
9998	0.0296282948657	
9999	0.0296242301597	
10000	0.0296201665246	
10001	0.02961610396	
10002	0.0296120424655	
10003	0.0296079820407	
10004	0.0296039226853	
10005	0.0295998643987	
10006	0.0295958071805	
10007	0.0295917510305	
10008	0.029587695948	
10009	0.0295836419328	
10010	0.0295795889844	
10011	0.0295755371024	
10012	0.0295714862865	
10013	0.0295674365361	
10014	0.0295633878508	
10015	0.0295593402304	
10016	0.0295552936743	
10017	0.0295512481821	
10018	0.0295472037535	
10019	0.029543160388	
10020	0.0295391180852	
10021	0.0295350768447	
10022	0.0295310366662	
10023	0.0295269975491	
10024	0.0295229594931	
10025	0.0295189224977	
10026	0.0295148865627	
10027	0.0295108516875	
10028	0.0295068178717	
10029	0.029502785115	
10030	0.0294987534169	
10031	0.029494722777	
10032	0.029490693195	
10033	0.0294866646704	
10034	0.0294826372028	
10035	0.0294786107917	
10036	0.0294745854369	
10037	0.0294705611379	
10038	0.0294665378942	
10039	0.0294625157056	
10040	0.0294584945715	
10041	0.0294544744915	
10042	0.0294504554654	
10043	0.0294464374926	
10044	0.0294424205727	
10045	0.0294384047054	
10046	0.0294343898903	
10047	0.0294303761269	
10048	0.0294263634148	
10049	0.0294223517536	
10050	0.029418341143	
10051	0.0294143315826	
10052	0.0294103230718	
10053	0.0294063156104	
10054	0.0294023091979	
10055	0.0293983038339	
10056	0.029394299518	
10057	0.0293902962499	
10058	0.029386294029	
10059	0.0293822928551	
10060	0.0293782927277	
10061	0.0293742936464	
10062	0.0293702956108	
10063	0.0293662986205	
10064	0.0293623026751	
10065	0.0293583077743	
10066	0.0293543139175	
10067	0.0293503211045	
10068	0.0293463293347	
10069	0.0293423386079	
10070	0.0293383489236	
10071	0.0293343602814	
10072	0.0293303726809	
10073	0.0293263861217	
10074	0.0293224006035	
10075	0.0293184161257	
10076	0.0293144326881	
10077	0.0293104502902	
10078	0.0293064689316	
10079	0.029302488612	
10080	0.0292985093309	
10081	0.0292945310879	
10082	0.0292905538826	
10083	0.0292865777147	
10084	0.0292826025838	
10085	0.0292786284894	
10086	0.0292746554311	
10087	0.0292706834086	
10088	0.0292667124215	
10089	0.0292627424693	
10090	0.0292587735517	
10091	0.0292548056683	
10092	0.0292508388186	
10093	0.0292468730023	
10094	0.0292429082191	
10095	0.0292389444684	
10096	0.0292349817499	
10097	0.0292310200633	
10098	0.029227059408	
10099	0.0292230997838	
10100	0.0292191411902	
10101	0.0292151836268	
10102	0.0292112270933	
10103	0.0292072715892	
10104	0.0292033171142	
10105	0.0291993636679	
10106	0.0291954112498	
10107	0.0291914598596	
10108	0.029187509497	
10109	0.0291835601614	
10110	0.0291796118525	
10111	0.0291756645699	
10112	0.0291717183133	
10113	0.0291677730822	
10114	0.0291638288762	
10115	0.029159885695	
10116	0.0291559435382	
10117	0.0291520024053	
10118	0.029148062296	
10119	0.0291441232099	
10120	0.0291401851466	
10121	0.0291362481058	
10122	0.029132312087	
10123	0.0291283770898	
10124	0.0291244431138	
10125	0.0291205101587	
10126	0.0291165782241	
10127	0.0291126473096	
10128	0.0291087174148	
10129	0.0291047885393	
10130	0.0291008606827	
10131	0.0290969338447	
10132	0.0290930080248	
10133	0.0290890832227	
10134	0.0290851594379	
10135	0.0290812366702	
10136	0.029077314919	
10137	0.0290733941841	
10138	0.0290694744649	
10139	0.0290655557613	
10140	0.0290616380727	
10141	0.0290577213988	
10142	0.0290538057391	
10143	0.0290498910934	
10144	0.0290459774612	
10145	0.0290420648422	
10146	0.0290381532358	
10147	0.0290342426419	
10148	0.0290303330599	
10149	0.0290264244896	
10150	0.0290225169304	
10151	0.0290186103821	
10152	0.0290147048443	
10153	0.0290108003165	
10154	0.0290068967984	
10155	0.0290029942896	
10156	0.0289990927897	
10157	0.0289951922984	
10158	0.0289912928152	
10159	0.0289873943398	
10160	0.0289834968718	
10161	0.0289796004108	
10162	0.0289757049564	
10163	0.0289718105083	
10164	0.0289679170661	
10165	0.0289640246293	
10166	0.0289601331976	
10167	0.0289562427707	
10168	0.0289523533481	
10169	0.0289484649295	
10170	0.0289445775145	
10171	0.0289406911027	
10172	0.0289368056937	
10173	0.0289329212871	
10174	0.0289290378827	
10175	0.0289251554799	
10176	0.0289212740784	
10177	0.0289173936779	
10178	0.0289135142779	
10179	0.0289096358781	
10180	0.0289057584781	
10181	0.0289018820775	
10182	0.028898006676	
10183	0.0288941322731	
10184	0.0288902588686	
10185	0.0288863864619	
10186	0.0288825150528	
10187	0.0288786446408	
10188	0.0288747752257	
10189	0.0288709068069	
10190	0.0288670393842	
10191	0.0288631729571	
10192	0.0288593075253	
10193	0.0288554430884	
10194	0.0288515796461	
10195	0.0288477171978	
10196	0.0288438557434	
10197	0.0288399952824	
10198	0.0288361358144	
10199	0.0288322773391	
10200	0.028828419856	
10201	0.0288245633649	
10202	0.0288207078653	
10203	0.0288168533569	
10204	0.0288129998392	
10205	0.028809147312	
10206	0.0288052957748	
10207	0.0288014452272	
10208	0.028797595669	
10209	0.0287937470997	
10210	0.0287898995189	
10211	0.0287860529264	
10212	0.0287822073216	
10213	0.0287783627043	
10214	0.028774519074	
10215	0.0287706764304	
10216	0.0287668347732	
10217	0.0287629941019	
10218	0.0287591544161	
10219	0.0287553157156	
10220	0.028751478	
10221	0.0287476412688	
10222	0.0287438055216	
10223	0.0287399707583	
10224	0.0287361369782	
10225	0.0287323041812	
10226	0.0287284723668	
10227	0.0287246415346	
10228	0.0287208116844	
10229	0.0287169828156	
10230	0.028713154928	
10231	0.0287093280211	
10232	0.0287055020947	
10233	0.0287016771483	
10234	0.0286978531816	
10235	0.0286940301942	
10236	0.0286902081857	
10237	0.0286863871558	
10238	0.028682567104	
10239	0.0286787480302	
10240	0.0286749299338	
10241	0.0286711128144	
10242	0.0286672966719	
10243	0.0286634815057	
10244	0.0286596673155	
10245	0.0286558541009	
10246	0.0286520418616	
10247	0.0286482305972	
10248	0.0286444203074	
10249	0.0286406109917	
10250	0.0286368026498	
10251	0.0286329952814	
10252	0.0286291888861	
10253	0.0286253834634	
10254	0.0286215790132	
10255	0.0286177755349	
10256	0.0286139730282	
10257	0.0286101714928	
10258	0.0286063709283	
10259	0.0286025713343	
10260	0.0285987727105	
10261	0.0285949750565	
10262	0.028591178372	
10263	0.0285873826565	
10264	0.0285835879098	
10265	0.0285797941314	
10266	0.028576001321	
10267	0.0285722094782	
10268	0.0285684186027	
10269	0.0285646286941	
10270	0.028560839752	
10271	0.0285570517762	
10272	0.0285532647661	
10273	0.0285494787216	
10274	0.0285456936421	
10275	0.0285419095274	
10276	0.028538126377	
10277	0.0285343441907	
10278	0.028530562968	
10279	0.0285267827087	
10280	0.0285230034123	
10281	0.0285192250784	
10282	0.0285154477068	
10283	0.0285116712971	
10284	0.0285078958488	
10285	0.0285041213617	
10286	0.0285003478354	
10287	0.0284965752695	
10288	0.0284928036637	
10289	0.0284890330176	
10290	0.0284852633309	
10291	0.0284814946032	
10292	0.0284777268341	
10293	0.0284739600232	
10294	0.0284701941703	
10295	0.028466429275	
10296	0.0284626653369	
10297	0.0284589023556	
10298	0.0284551403309	
10299	0.0284513792622	
10300	0.0284476191494	
10301	0.028443859992	
10302	0.0284401017897	
10303	0.028436344542	
10304	0.0284325882488	
10305	0.0284288329095	
10306	0.0284250785239	
10307	0.0284213250916	
10308	0.0284175726123	
10309	0.0284138210855	
10310	0.028410070511	
10311	0.0284063208883	
10312	0.0284025722172	
10313	0.0283988244972	
10314	0.0283950777281	
10315	0.0283913319094	
10316	0.0283875870408	
10317	0.028383843122	
10318	0.0283801001526	
10319	0.0283763581322	
10320	0.0283726170605	
10321	0.0283688769372	
10322	0.0283651377619	
10323	0.0283613995342	
10324	0.0283576622538	
10325	0.0283539259203	
10326	0.0283501905335	
10327	0.0283464560928	
10328	0.0283427225981	
10329	0.0283389900488	
10330	0.0283352584448	
10331	0.0283315277856	
10332	0.0283277980708	
10333	0.0283240693002	
10334	0.0283203414734	
10335	0.02831661459	
10336	0.0283128886497	
10337	0.0283091636521	
10338	0.0283054395968	
10339	0.0283017164836	
10340	0.0282979943121	
10341	0.0282942730819	
10342	0.0282905527927	
10343	0.0282868334442	
10344	0.0282831150359	
10345	0.0282793975675	
10346	0.0282756810388	
10347	0.0282719654492	
10348	0.0282682507986	
10349	0.0282645370865	
10350	0.0282608243126	
10351	0.0282571124766	
10352	0.028253401578	
10353	0.0282496916166	
10354	0.028245982592	
10355	0.0282422745039	
10356	0.0282385673519	
10357	0.0282348611357	
10358	0.0282311558548	
10359	0.0282274515091	
10360	0.0282237480981	
10361	0.0282200456214	
10362	0.0282163440788	
10363	0.0282126434699	
10364	0.0282089437944	
10365	0.0282052450518	
10366	0.0282015472419	
10367	0.0281978503643	
10368	0.0281941544187	
10369	0.0281904594047	
10370	0.028186765322	
10371	0.0281830721702	
10372	0.028179379949	
10373	0.028175688658	
10374	0.028171998297	
10375	0.0281683088655	
10376	0.0281646203632	
10377	0.0281609327898	
10378	0.028157246145	
10379	0.0281535604283	
10380	0.0281498756395	
10381	0.0281461917781	
10382	0.028142508844	
10383	0.0281388268366	
10384	0.0281351457557	
10385	0.028131465601	
10386	0.0281277863721	
10387	0.0281241080686	
10388	0.0281204306902	
10389	0.0281167542366	
10390	0.0281130787074	
10391	0.0281094041023	
10392	0.0281057304209	
10393	0.028102057663	
10394	0.0280983858281	
10395	0.028094714916	
10396	0.0280910449262	
10397	0.0280873758585	
10398	0.0280837077125	
10399	0.0280800404878	
10400	0.0280763741842	
10401	0.0280727088013	
10402	0.0280690443387	
10403	0.0280653807961	
10404	0.0280617181733	
10405	0.0280580564697	
10406	0.0280543956851	
10407	0.0280507358192	
10408	0.0280470768716	
10409	0.028043418842	
10410	0.0280397617301	
10411	0.0280361055354	
10412	0.0280324502577	
10413	0.0280287958967	
10414	0.0280251424519	
10415	0.0280214899231	
10416	0.02801783831	
10417	0.0280141876121	
10418	0.0280105378291	
10419	0.0280068889608	
10420	0.0280032410067	
10421	0.0279995939666	
10422	0.0279959478401	
10423	0.0279923026269	
10424	0.0279886583266	
10425	0.0279850149389	
10426	0.0279813724634	
10427	0.0279777308999	
10428	0.027974090248	
10429	0.0279704505074	
10430	0.0279668116776	
10431	0.0279631737585	
10432	0.0279595367496	
10433	0.0279559006506	
10434	0.0279522654613	
10435	0.0279486311811	
10436	0.0279449978099	
10437	0.0279413653473	
10438	0.027937733793	
10439	0.0279341031465	
10440	0.0279304734077	
10441	0.0279268445761	
10442	0.0279232166515	
10443	0.0279195896334	
10444	0.0279159635216	
10445	0.0279123383157	
10446	0.0279087140154	
10447	0.0279050906204	
10448	0.0279014681303	
10449	0.0278978465448	
10450	0.0278942258636	
10451	0.0278906060863	
10452	0.0278869872127	
10453	0.0278833692423	
10454	0.0278797521749	
10455	0.02787613601	
10456	0.0278725207475	
10457	0.0278689063869	
10458	0.027865292928	
10459	0.0278616803703	
10460	0.0278580687136	
10461	0.0278544579575	
10462	0.0278508481018	
10463	0.027847239146	
10464	0.0278436310899	
10465	0.0278400239331	
10466	0.0278364176753	
10467	0.0278328123162	
10468	0.0278292078554	
10469	0.0278256042926	
10470	0.0278220016275	
